Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","2008","2008","1000 US$","358914","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","2009","2009","1000 US$","282687","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","2010","2010","1000 US$","348761","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","2011","2011","1000 US$","438471","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","2012","2012","1000 US$","432682","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","2013","2013","1000 US$","486830","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","2014","2014","1000 US$","386497","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","2015","2015","1000 US$","258983","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","2016","2016","1000 US$","314416","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","2017","2017","1000 US$","380482","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","2018","2018","1000 US$","480800","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","2019","2019","1000 US$","453826","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","2020","2020","1000 US$","512956","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5622","Import Value","0115","Barley","2021","2021","1000 US$","650727","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1961","1961","tonnes","227900","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1962","1962","tonnes","157500","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1963","1963","tonnes","168200","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1964","1964","tonnes","161900","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1965","1965","tonnes","163400","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1966","1966","tonnes","121845","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1967","1967","tonnes","135812","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1968","1968","tonnes","129444","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1969","1969","tonnes","149395","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1970","1970","tonnes","126805","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1971","1971","tonnes","131792","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1972","1972","tonnes","195845","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1973","1973","tonnes","137716","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1974","1974","tonnes","140581","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1975","1975","tonnes","282413","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1976","1976","tonnes","227473","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1977","1977","tonnes","185829","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1978","1978","tonnes","291649","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1979","1979","tonnes","92265","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1980","1980","tonnes","88053","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1981","1981","tonnes","167475","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1982","1982","tonnes","163416","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1983","1983","tonnes","67777","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1984","1984","tonnes","72339","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1985","1985","tonnes","50999","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1986","1986","tonnes","40354","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1987","1987","tonnes","163828","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1988","1988","tonnes","685729","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1989","1989","tonnes","826615","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1990","1990","tonnes","1124294","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1991","1991","tonnes","638067","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1992","1992","tonnes","1242884","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1993","1993","tonnes","134044","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1994","1994","tonnes","184852","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1995","1995","tonnes","111962","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1996","1996","tonnes","97607","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1997","1997","tonnes","342716","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1998","1998","tonnes","128112","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","1999","1999","tonnes","198405","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","2000","2000","tonnes","135528","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","2001","2001","tonnes","262822","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","2002","2002","tonnes","148587","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","2003","2003","tonnes","166087","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","2004","2004","tonnes","189781","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","2005","2005","tonnes","471207","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","2006","2006","tonnes","137407","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","2007","2007","tonnes","354424","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","2008","2008","tonnes","202133","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","2009","2009","tonnes","125229","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","2010","2010","tonnes","267061","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","2011","2011","tonnes","274099","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","2012","2012","tonnes","84630","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","2013","2013","tonnes","264299","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","2014","2014","tonnes","52016.44","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","2015","2015","tonnes","38240.85","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","2016","2016","tonnes","123899.18","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","2017","2017","tonnes","68543.9","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","2018","2018","tonnes","222439.24","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","2019","2019","tonnes","96336.35","A","Official figure"
"TCL","Crops and livestock products","528","Netherlands","5910","Export Quantity","0115","Barley","2020","2020","tonnes","86536.7","A","Official figure"
